City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,reggane,26.7158,0.1714,44.76,11,7,5.09,DZ,1693059167
365,verkhnevilyuysk,63.4453,120.3167,15.42,68,28,1.63,RU,1693059167
366,prakhon chai,14.6059,103.1208,26.65,81,100,3.12,TH,1693059168
367,ylitornio,66.3089,23.6773,19.18,46,40,1.91,FI,1693059168
368,adrar,20.5022,-10.0711,42.13,9,5,6.13,MR,1693059169
369,macenta,8.5435,-9.471,31.27,47,99,1.9,GN,1693059170
370,bonthe,7.5264,-12.505,28.64,73,81,4.4,SL,1693059170
371,canchungo,12.0672,-16.0333,30.99,61,16,3.35,GW,1693059171
372,katsuura,35.1333,140.3,25.81,85,0,1.91,JP,1693059171
373,sakata,38.9167,139.855,25.81,83,48,4.26,JP,1693059172
374,lamu,-2.2717,40.902,27.12,70,63,5.49,KE,1693059173
375,oamaru,-45.0784,170.9801,6.88,82,99,6.52,NZ,1693059173
376,awjilah,29.1081,21.2869,39.99,19,1,5.64,LY,1693059174
377,prince albert,53.2001,-105.7677,11.97,94,20,4.63,CA,1693059175
378,kerikeri,-35.2268,173.9474,6.62,91,9,1.87,NZ,1693059176
379,birjand,32.8663,59.2211,35.26,8,20,3.09,IR,1693059176
380,meadow lake,34.8014,-106.5436,21.23,63,12,1.97,US,1693059177
381,santa ana,33.7456,-117.8678,21.13,79,20,2.06,US,1693058953
382,sol'-iletsk,51.1631,54.9918,17.49,34,85,5.92,RU,1693059178
383,nishinoomote,30.7333,131.0,27.75,77,9,5.7,JP,1693059179
384,hafar al-batin,28.4328,45.9708,44.32,12,0,5.14,SA,1693059180
385,grahamstown,-33.3042,26.5328,11.08,57,76,10.78,ZA,1693059122
386,pennagaram,12.1333,77.9,29.75,48,100,1.69,IN,1693059181
387,nouadhibou,20.931,-17.0347,24.19,80,40,7.41,MR,1693059182
388,magadan,59.5667,150.8,11.55,81,99,1.7,RU,1693059013
389,fisterra,42.9049,-9.2629,21.68,73,60,6.71,ES,1693059183
390,lydenburg,-25.0978,30.4597,23.82,6,69,4.41,ZA,1693059184
391,weno,7.4515,151.8468,28.86,75,100,4.93,FM,1693059186
392,tumut,-35.3,148.2167,8.62,92,16,1.51,AU,1693059186
393,vilyuysk,63.7553,121.6247,16.41,68,68,2.33,RU,1693059187
394,grand falls-windsor,48.9332,-55.6649,20.84,56,10,1.34,CA,1693059188
395,skowhegan,44.7651,-69.7192,22.31,95,85,1.49,US,1693059141
396,pristen',51.2355,36.6959,22.77,44,99,2.49,RU,1693059189
397,kapuskasing,49.4169,-82.4331,8.05,76,100,3.09,CA,1693059190
398,guasdualito,7.2424,-70.7324,28.98,79,20,1.03,VE,1693059191
399,west hattiesburg,31.3191,-89.3751,31.12,63,0,2.24,US,1693058923
400,sungailiat,-1.85,106.1333,27.28,78,46,4.36,ID,1693059192
401,tibati,6.4667,12.6333,26.32,74,96,1.3,CM,1693059193
402,rocha,-34.4833,-54.3333,11.75,49,0,3.83,UY,1693059146
403,puerto baquerizo moreno,-0.9,-89.6,25.55,78,20,6.69,EC,1693059194
404,saint-pol-sur-ternoise,50.3811,2.3341,19.54,90,96,0.45,FR,1693059195
405,tofol,5.3248,163.0078,27.61,74,86,1.12,FM,1693059195
406,mingshui,36.7167,117.5,18.93,90,100,4.61,CN,1693059196
407,teocaltiche,21.4333,-102.5833,15.73,67,82,3.31,MX,1693059197
408,selfoss,63.9331,-20.9971,13.91,99,100,5.49,IS,1693059197
409,guarapari,-20.6667,-40.4975,24.94,86,95,6.16,BR,1693059198
410,kamloops,50.6665,-120.3192,13.65,78,16,0.69,CA,1693058928
411,vrangel',42.7297,133.0839,20.13,88,100,2.9,RU,1693059199
412,wewak,-3.5534,143.6268,26.5,88,62,3.82,PG,1693059200
413,chibougamau,49.9168,-74.3659,10.79,100,100,5.14,CA,1693059201
414,puerto aysen,-45.4,-72.7,5.04,99,99,1.98,CL,1693059201
415,al jawf,29.5,38.75,39.02,12,0,6.31,SA,1693059202
416,barra de santo antonio,-9.4047,-35.5072,28.6,74,95,4.45,BR,1693059178
417,wagrowiec,52.8084,17.1996,25.18,63,99,5.82,PL,1693059203
418,port moresby,-9.4431,147.1797,23.11,87,100,6.23,PG,1693059204
419,remire-montjoly,4.9167,-52.2667,32.02,58,75,2.57,GF,1693059204
420,partur,19.6,76.2167,27.51,67,100,3.17,IN,1693059205
421,ocean shores,46.9737,-124.1563,16.12,94,68,1.5,US,1693059206
422,brush,40.2589,-103.6238,17.57,100,94,2.06,US,1693059207
423,acapulco de juarez,16.8634,-99.8901,27.9,74,20,2.57,MX,1693059057
424,qiqihar,47.3408,123.9672,16.01,67,73,3.07,CN,1693059208
425,elko,41.0002,-115.5012,13.01,52,83,2.1,US,1693059208
426,bay city,43.5945,-83.8889,19.12,82,100,5.66,US,1693059011
427,naze,28.3667,129.4833,25.51,83,11,2.84,JP,1693059210
428,ivdel',60.6911,60.4206,10.59,77,99,3.15,RU,1693059210
429,ercis,39.0287,43.3586,27.25,26,8,2.48,TR,1693059212
430,ryotsu-minato,38.0833,138.4333,27.54,84,92,3.15,JP,1693059212
431,new norfolk,-42.7826,147.0587,4.84,85,87,0.59,AU,1693059213
432,poyarkovo,49.6,128.6833,13.59,95,91,1.8,RU,1693059213
433,luena,-11.7833,19.9167,35.81,7,60,2.29,AO,1693059214
434,saldanha,-33.0117,17.9442,13.54,57,34,5.86,ZA,1693059215
435,severo-yeniseyskiy,60.3725,93.0408,11.01,92,100,1.82,RU,1693059216
436,hammerfest,70.6634,23.6821,10.25,87,100,2.06,NO,1693059217
437,nagqu,31.5,92.0,5.97,88,100,2.97,CN,1693059218
438,tourlaville,49.6383,-1.5664,18.29,88,75,5.14,FR,1693059218
439,kenai,60.5544,-151.2583,13.38,98,100,2.57,US,1693059219
440,selibaby,15.159,-12.1829,37.03,39,95,5.96,MR,1693059219
441,isabela,6.7085,121.9711,26.43,83,75,1.66,PH,1693059220
442,nakamura,32.9833,132.9333,24.06,94,19,1.57,JP,1693059221
443,ouadda,8.0777,22.4007,25.99,87,99,2.57,CF,1693059221
444,kangiwa,12.5521,3.8187,32.68,48,64,3.76,NG,1693059222
445,pechora,65.1472,57.2244,6.08,90,100,3.64,RU,1693059222
446,bubaque,11.2833,-15.8333,27.05,78,21,2.52,GW,1693059223
447,santa cruz,-17.8,-63.1667,21.7,30,75,9.26,BO,1693059224
448,ulladulla,-35.35,150.4667,13.01,78,94,1.47,AU,1693059224
449,vytegra,61.0064,36.4481,16.42,50,12,3.87,RU,1693059225
450,canutama,-6.5339,-64.3831,35.76,33,1,1.09,BR,1693059226
451,bunia,1.5667,30.25,28.67,40,28,3.43,CD,1693059226
452,beledweyne,4.7358,45.2036,36.09,25,51,9.22,SO,1693059227
453,rivera,-30.9053,-55.5508,12.38,42,4,3.25,UY,1693059227
454,itarsi,22.6167,77.75,25.67,82,91,3.17,IN,1693059228
455,winnemucca,40.973,-117.7357,18.03,59,0,3.09,US,1693059229
456,les avirons,-21.2418,55.3394,23.55,65,20,3.09,RE,1693059229
457,baiao,-2.7906,-49.6717,34.11,45,3,1.65,BR,1693059230
458,cidreira,-30.1811,-50.2056,13.62,62,28,3.82,BR,1693059230
459,warrenton,-28.114,24.8475,15.71,14,0,6.12,ZA,1693058985
460,bathsheba,13.2167,-59.5167,31.34,74,20,4.63,BB,1693059231
461,saint-pierre,-21.3393,55.4781,25.32,65,20,3.09,RE,1693059232
462,kurchum,48.5722,83.6542,23.04,48,18,2.95,KZ,1693059233
463,greymouth,-42.4667,171.2,10.31,90,94,5.06,NZ,1693059233
464,tauranga,-37.6861,176.1667,7.7,91,8,0.45,NZ,1693058979
465,sitia,35.2,26.0986,30.55,69,0,6.97,GR,1693059234
466,tamanrasset,22.785,5.5228,34.66,17,93,7.22,DZ,1693059235
467,novyy urengoy,66.0833,76.6333,12.31,67,100,6.48,RU,1693059236
468,nizhniy odes,63.6445,54.856,6.45,87,100,3.16,RU,1693059236
469,ciudad lazaro cardenas,17.9583,-102.2,25.64,78,5,1.62,MX,1693059237
470,east london,-33.0153,27.9116,17.52,39,0,12.35,ZA,1693059237
471,hanawa,40.1836,140.7872,23.12,96,98,1.54,JP,1693059238
472,paita,-5.0892,-81.1144,21.24,75,17,5.53,PE,1693059239
473,kaihua,23.3687,104.28,20.43,96,98,2.49,CN,1693059240
474,caleta de carquin,-11.0925,-77.6267,19.97,78,35,4.03,PE,1693059240
475,acarau,-2.8856,-40.12,31.08,51,4,6.54,BR,1693059241
476,isangel,-19.55,169.2667,20.55,72,30,7.32,VU,1693059242
477,metlili chaamba,32.2667,3.6333,38.6,13,0,4.04,DZ,1693059243
478,bulungu,-4.55,18.6,34.18,35,92,2.44,CD,1693059244
479,khenchela,35.4358,7.1433,34.33,13,1,2.62,DZ,1693059244
480,pariaman,-0.619,100.12,25.03,89,100,1.92,ID,1693059245
481,rosetta,31.4044,30.4164,29.48,64,0,6.54,EG,1693059246
482,shimoda,34.6667,138.95,25.61,86,67,3.51,JP,1693059248
483,la passe,45.5549,-0.8967,26.13,52,84,5.7,FR,1693059248
484,port saint john's,-31.6229,29.5448,19.66,36,42,10.38,ZA,1693059249
485,yatou,37.15,122.3833,21.82,78,100,2.82,CN,1693059250
486,viedma,-40.8135,-62.9967,10.46,31,7,5.69,AR,1693059251
487,fang,19.9169,99.2145,23.79,97,100,1.02,TH,1693059123
488,wisla,49.6563,18.8591,26.93,68,100,1.2,PL,1693059253
489,bamboo flat,11.7,92.7167,28.05,83,40,2.57,IN,1693059254
490,keetmanshoop,-26.5833,18.1333,19.22,16,0,5.58,NA,1693059254
491,bezhetsk,57.7851,36.6965,18.32,66,52,1.47,RU,1693059255
492,sabang,5.8933,95.3214,28.46,73,23,8.38,ID,1693059256
493,mbanza-ngungu,-5.25,14.8667,31.81,36,70,3.21,CD,1693059257
494,tindouf,27.6711,-8.1474,42.22,10,1,2.57,DZ,1693059258
495,motygino,58.1831,94.7592,13.1,95,100,2.1,RU,1693059258
496,lorengau,-2.0226,147.2712,26.96,86,56,5.8,PG,1693059259
497,ploneour-lanvern,47.9,-4.2833,19.16,77,75,5.66,FR,1693059260
498,cabo san lucas,22.8909,-109.9124,29.17,71,13,2.68,MX,1693059006
499,port lincoln,-34.7333,135.8667,12.48,69,96,4.32,AU,1693059261
500,lautoka,-17.6167,177.4667,20.92,83,75,3.09,FJ,1693059261
501,markaz-e hukumat-e darweshan,31.1323,64.1934,34.07,9,0,1.04,AF,1693059262
502,bela,25.9333,81.9833,29.85,62,100,5.92,IN,1693059263
503,pionerskiy,54.9508,20.2275,21.91,80,100,3.15,RU,1693059264
504,gazli,40.1333,63.45,27.63,33,96,9.68,UZ,1693059264
505,sovetskiy,61.3614,63.5842,10.17,75,98,2.13,RU,1693059265
506,kuala belait,4.5833,114.1833,28.09,81,100,2.62,BN,1693059265
507,kodinsk,58.6881,99.1844,17.63,88,100,3.24,RU,1693059266
508,gebeit,21.0667,36.3167,42.23,12,5,4.35,SD,1693059267
509,kota kinabalu,5.9749,116.0724,27.71,83,20,2.57,MY,1693059267
510,duverge,18.3784,-71.5247,30.03,73,36,0.27,DO,1693059268
511,rio cauto,20.5603,-76.9161,30.01,64,66,1.72,CU,1693059269
512,new plymouth,-39.0667,174.0833,11.56,86,48,4.5,NZ,1693059181
513,iskushuban,10.2837,50.23,38.59,23,100,8.77,SO,1693059270
514,sitka,57.0531,-135.33,14.94,94,100,2.06,US,1693059049
515,copiapo,-27.3667,-70.3333,11.83,17,0,1.42,CL,1693059271
516,saudarkrokur,65.7461,-19.6394,15.25,86,100,6.75,IS,1693059272
517,sinan,34.8262,126.1086,24.06,81,68,4.17,KR,1693059210
518,khovd,48.0056,91.6419,21.84,30,8,0.94,MN,1693059273
519,cadale,2.7603,46.3222,26.47,75,26,8.35,SO,1693059279
520,melfort,52.8667,-104.6177,12.07,87,0,2.57,CA,1693059279
521,tan-tan,28.438,-11.1032,28.97,65,16,6.17,MA,1693059280
522,dumai,1.6833,101.45,24.29,96,93,0.98,ID,1693059281
523,prokop'yevsk,53.9059,86.719,14.87,82,43,1.8,RU,1693059281
524,monrovia,6.3005,-10.7969,28.87,78,87,5.06,LR,1693058998
525,loushanguan,28.1375,106.82,21.11,98,100,1.91,CN,1693059282
526,kampene,-3.6,26.6667,25.36,72,100,2.93,CD,1693059283
527,sain alto,23.5833,-103.25,17.14,66,15,1.9,MX,1693059284
528,balakhta,55.38,91.6,12.93,92,37,0.8,RU,1693059284
529,el nido,11.1858,119.3956,27.51,84,100,6.17,PH,1693059285
530,xinxiang,35.3089,113.8672,18.25,95,100,5.56,CN,1693059286
531,usogorsk,63.4106,48.6872,6.84,96,100,3.28,RU,1693059286
532,abadan,30.3392,48.3043,44.97,9,0,6.17,IR,1693059287
533,la mira,18.035,-102.3266,25.45,77,9,1.4,MX,1693059288
534,tiruvallur,13.15,79.9167,30.8,70,99,2.6,IN,1693059288
535,iwanai,42.9744,140.5089,23.22,96,32,0.66,JP,1693059289
536,banjar,-8.19,114.9675,23.44,90,9,2.34,ID,1693059289
537,kaa-khem,51.6833,94.7333,19.46,66,100,4.63,RU,1693059290
538,aleksandrovskoye,44.7142,43.0008,26.82,26,1,4.56,RU,1693059143
539,slave lake,55.2834,-114.769,8.99,84,100,2.06,CA,1693059291
540,pierre,44.3683,-100.351,15.71,87,0,2.68,US,1693059292
541,sidney,-33.8679,151.2073,13.61,86,19,0.0,AU,1693059186
542,coquimbo,-29.9533,-71.3436,16.25,61,20,2.31,CL,1693059149
543,fortaleza,-3.7227,-38.5247,29.07,65,75,5.66,BR,1693059073
544,codajas,-3.8367,-62.0569,35.9,31,8,1.21,BR,1693059294
545,bel ombre,-4.6167,55.4167,27.91,83,40,4.63,SC,1693059295
546,dul'durga,50.6761,113.5931,14.06,59,80,0.26,RU,1693059155
547,faaa,-17.55,-149.6,25.98,73,20,9.77,PF,1693059296
548,san agustin,20.5333,-103.4667,19.62,64,40,0.0,MX,1693059296
549,la jolla,32.8473,-117.2742,21.51,94,100,3.6,US,1693059297
550,chui,-33.6971,-53.4616,11.29,49,0,3.33,UY,1693059298
551,punta alta,-38.8759,-62.0736,11.71,42,10,3.45,AR,1693059298
552,kingscliff,-28.2667,153.5667,16.89,72,46,4.12,AU,1693059299
553,rabo de peixe,37.8,-25.5833,23.73,83,75,5.14,PT,1693059254
554,bengkulu,-3.8004,102.2655,24.8,87,75,3.38,ID,1693059236
555,barmer,25.75,71.3833,31.17,48,100,7.15,IN,1693059301
556,cannonvale,-20.2833,148.7,20.66,76,0,7.21,AU,1693059301
557,leava,-14.3,-178.1667,26.55,78,100,10.54,WF,1693059302
558,buka,40.8108,69.1986,29.83,20,34,4.63,UZ,1693059309
559,saurimo,-9.6608,20.3916,36.04,9,100,1.38,AO,1693059310
560,tobol'sk,58.2,68.2667,12.55,74,100,2.13,RU,1693059311
561,nikolayevsk-on-amure,53.1406,140.73,9.94,78,100,0.78,RU,1693059314
562,margate,51.3813,1.3862,20.39,65,57,4.92,GB,1693059263
563,kuanda,56.3161,116.0806,17.03,66,61,1.14,RU,1693059319
564,vredendal,-31.6683,18.5012,16.5,38,5,5.72,ZA,1693059320
